id,institutionCode,basisOfRecord,source,occurrenceID,catalogNumber,recordedBy,year,country,countryCode,stateProvince,county,locality,latitude,longitude,scientificName,kingdom,family,genus
6671429,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f8a/6671429,6671429,dbb37979-b6bf-11e1-8c2f-acd112e444a7,W.Y.Hsia,1939,CN,CN,甘肃,天水市,陈家口,34.5686960,105.7260275,Pinus armandii,Plantae,Pinaceae,Pinus
6671436,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/fe9/6671436,6671436,dbb37653-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1936,CN,CN,甘肃,,"Kansu:Minhsfen,Near Nawu",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671443,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/b63/6671443,6671443,dbb37338-b6bf-11e1-8c2f-acd112e444a7,K.S.Hao,1932,CN,CN,陕西,太白县,"T'aipaishan,shensis",33.9762055,107.2493720,Pinus armandii,Plantae,Pinaceae,Pinus
6671445,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/a2a/6671445,6671445,dbb37256-b6bf-11e1-8c2f-acd112e444a7,K.S.Hao,1932,CN,CN,陕西,太白县,"T'aipaishan,shensis",33.9762055,107.2493720,Pinus armandii,Plantae,Pinaceae,Pinus
6671446,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/921/6671446,6671446,dbb371e7-b6bf-11e1-8c2f-acd112e444a7,Kun-Tsun Fu,1939,CN,CN,陕西,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671447,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/21a/6671447,6671447,dbb37178-b6bf-11e1-8c2f-acd112e444a7,Y.Y.Pai,1934,CN,CN,陕西,,"Chungnanshan,Hsia-Pao-chuan",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671448,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/200/6671448,6671448,dbb37109-b6bf-11e1-8c2f-acd112e444a7,H.W.Kung,1933,CN,CN,陕西,,Chungnananshan,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671453,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/48f/6671453,6671453,dbb36ed8-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1939,CN,CN,陕西,城固县,"Shensl:Chengku,Peishan,Top of Ankow",33.1567836,107.3337328,Pinus armandii,Plantae,Pinaceae,Pinus
6671454,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d0e/6671454,6671454,dbb36e65-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1939,CN,CN,陕西,城固县,"Shensl:Chengku,Peishan,Top of Ankow",33.1567836,107.3337328,Pinus armandii,Plantae,Pinaceae,Pinus
6671456,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e3e/6671456,6671456,dbb36d75-b6bf-11e1-8c2f-acd112e444a7,Y.Y.Pai,1934,CN,CN,陕西,太白县,"T'aipaishan,Te-Tien",33.9762055,107.2493720,Pinus armandii,Plantae,Pinaceae,Pinus
6671458,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/be2/6671458,6671458,dbb36c96-b6bf-11e1-8c2f-acd112e444a7,Y.Y.Pai,1934,CN,CN,陕西,太白县,"T'aipaishan,Lo-To-sze",33.9762055,107.2493720,Pinus armandii,Plantae,Pinaceae,Pinus
6671460,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c4f/6671460,6671460,dbb36bb6-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1939,CN,CN,陕西,,shensi:Hwashan,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671462,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/cf6/6671462,6671462,dbb36ada-b6bf-11e1-8c2f-acd112e444a7,Wei-Ying Hsia,1937,CN,CN,陕西,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671463,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1aa/6671463,6671463,dbb36a6b-b6bf-11e1-8c2f-acd112e444a7,K.S.Hao,1932,CN,CN,陕西,,At eastern-peak of Hua-shan,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671464,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/dd9/6671464,6671464,dbb369fa-b6bf-11e1-8c2f-acd112e444a7,Y.Y.Pai,1934,CN,CN,陕西,太白县,"T,aipaaishan,Lo-To-Sze",33.9762055,107.2493720,Pinus armandii,Plantae,Pinaceae,Pinus
6671465,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/337/6671465,6671465,dbb3698a-b6bf-11e1-8c2f-acd112e444a7,Y. Y. Pai,1934,CN,CN,陕西,太白县,太白山,33.9762055,107.2493720,Pinus armandii,Plantae,Pinaceae,Pinus
6671466,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8da/6671466,6671466,dbb3691b-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1933,CN,CN,陕西,太白县,"Near Lotoeze,T,aipaishan,shensi",33.9762055,107.2493720,Pinus armandii,Plantae,Pinaceae,Pinus
6671473,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0bb/6671473,6671473,dbb3660b-b6bf-11e1-8c2f-acd112e444a7,K.S.Hao,1932,CN,CN,陕西,太白县,太白山,33.9762055,107.2493720,Pinus armandii,Plantae,Pinaceae,Pinus
6671490,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e83/6671490,6671490,dbb35e2c-b6bf-11e1-8c2f-acd112e444a7,Ki-Mon Liou,1935,CN,CN,河南,卢氏县,Hsuingerh-ling,34.0541972,111.0479057,Pinus armandii,Plantae,Pinaceae,Pinus
6671491,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/982/6671491,6671491,dbb35d94-b6bf-11e1-8c2f-acd112e444a7,K.M.Liou,1935,CN,CN,河南,卢氏县,Hsuingerh-ling,34.0541972,111.0479057,Pinus armandii,Plantae,Pinaceae,Pinus
6671497,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/eb9/6671497,6671497,dbb356b0-b6bf-11e1-8c2f-acd112e444a7,K.M.Liou,1935,CN,CN,河南,卢氏县,"Lao chunsha,Lushih-hsien,Honan",34.0541972,111.0479057,Pinus armandii,Plantae,Pinaceae,Pinus
6671503,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/785/6671503,6671503,dbb35417-b6bf-11e1-8c2f-acd112e444a7,青岛市农林事务所,1933,CN,CN,山东,青岛市,,36.1079328,120.4159606,Pinus armandii,Plantae,Pinaceae,Pinus
6671541,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/bd7/6671541,6671541,dbb34338-b6bf-11e1-8c2f-acd112e444a7,C.W.Wang,1939,CN,CN,云南,,"Hsi-chou,fa-Tou.ku-chu-tin",,,Pinus wangii,Plantae,Pinaceae,Pinus
6671542,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/2cb/6671542,6671542,dbb342c8-b6bf-11e1-8c2f-acd112e444a7,C.W.Wang,1940,CN,CN,云南,,"Hsi-chou,fa-Tou.ku-chu-tin",,,Pinus wangii,Plantae,Pinaceae,Pinus
6671553,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/749/6671553,6671553,dbb33df4-b6bf-11e1-8c2f-acd112e444a7,Y.Tsiang,1930,CN,CN,贵州,,红水河,,,Pinus yunnanensis var. tenuifolia,Plantae,Pinaceae,Pinus
6671558,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/309/6671558,6671558,dbb33bab-b6bf-11e1-8c2f-acd112e444a7,M.Chen,1933,CN,CN,浙江,临安市,西天目山,30.1960215,119.3662834,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6672006,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/698/6672006,6672006,dbb27643-b6bf-11e1-8c2f-acd112e444a7,M.Chen,1933,CN,CN,安徽,黄山区,黄山狮子峰顶,30.2729391,118.1415653,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6672007,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c37/6672007,6672007,dbb275d3-b6bf-11e1-8c2f-acd112e444a7,K.K.Tsoong,1920,CN,CN,安徽,黄山区,黄山,30.2729391,118.1415653,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6672184,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/3b9/6672184,6672184,dbb227c2-b6bf-11e1-8c2f-acd112e444a7,陈焕镛,1935,CN,CN,广东,乐昌市,"青溪洞,鸡公山",25.2284501,113.2173085,Pinus kwangtungensis,Plantae,Pinaceae,Pinus
6672185,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4d9/6672185,6672185,dbb22750-b6bf-11e1-8c2f-acd112e444a7,陈念劬,1932,CN,CN,海南,,五指山番亦村,,,Pinus kwangtungensis,Plantae,Pinaceae,Pinus
6672186,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/117/6672186,6672186,dbb226cc-b6bf-11e1-8c2f-acd112e444a7,陈念劬,1932,CN,CN,海南,,五指山番亦村,,,Pinus kwangtungensis,Plantae,Pinaceae,Pinus
6672187,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/a0e/6672187,6672187,dbb2265e-b6bf-11e1-8c2f-acd112e444a7,陈念劬,1931,CN,CN,广东,乐昌市,大洞,25.2284501,113.2173085,Pinus kwangtungensis,Plantae,Pinaceae,Pinus
6672188,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/b88/6672188,6672188,dbb225f0-b6bf-11e1-8c2f-acd112e444a7,李耀,1936,CN,CN,广东,乳源瑶族自治县,芽三区青溪洞,24.8137808,113.1844354,Pinus kwangtungensis,Plantae,Pinaceae,Pinus
6672189,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1cf/6672189,6672189,dbb2257f-b6bf-11e1-8c2f-acd112e444a7,高锡朋,1931,CN,CN,广东,乐昌市,乌坑,25.2284501,113.2173085,Pinus kwangtungensis,Plantae,Pinaceae,Pinus
6672190,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0ee/6672190,6672190,dbb2250e-b6bf-11e1-8c2f-acd112e444a7,H.H.Hu,1934,CN,CN,江西,九江市,庐山（牯岭）,29.6101497,115.9981048,Pinus taiwanensis,Plantae,Pinaceae,Pinus
6672191,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/143/6672191,6672191,dbb2249d-b6bf-11e1-8c2f-acd112e444a7,M.Chen,1933,CN,CN,安徽,黄山区,黄山,30.2729391,118.1415653,Pinus taiwanensis,Plantae,Pinaceae,Pinus
